FswTime(sec),CurrentYear(year),CurrentMonth(month),CurrentDay(day),CurrentHour(hour),CurrentMinute(min),CurrentSecond(sec),Latitude(rad),Longitude(rad),Altitude(m),RawPrimaryGenericPointData[0](),RawPrimaryGenericPointData[1](),RawPrimaryGenericPointData[2](),RawSecondaryGenericPointData[0](),RawSecondaryGenericPointData[1](),RawSecondaryGenericPointData[2](),Q_B_I[0](1),Q_B_I[1](1),Q_B_I[2](1),Q_B_I[3](1),Q_E_I[0](1),Q_E_I[1](1),Q_E_I[2](1),Q_E_I[3](1),SensedPos_I__GPS[0](m),SensedPos_I__GPS[1](m),SensedPos_I__GPS[2](m),SensedVel_I__GPS[0](m/sec),SensedVel_I__GPS[1](m/sec),SensedVel_I__GPS[2](m/sec),AttitudeError[0](rad),AttitudeError[1](rad),AttitudeError[2](rad),AngVel_B_I[0](rad/sec),AngVel_B_I[1](rad/sec),AngVel_B_I[2](rad/sec),AngVelMag_B_I(rad/sec),LastNewWheelTime__RWA_A(sec),LastNewWheelTime__RWA_B(sec),LastNewWheelTime__RWA_C(sec),SensedWheelSpeed__RWA_A(rad/sec),SensedWheelSpeed__RWA_B(rad/sec),SensedWheelSpeed__RWA_C(rad/sec),WheelCmd__RWA_A(N*m),WheelCmd__RWA_B(N*m),WheelCmd__RWA_C(N*m),DesiredWheelCommand[0](N*m),DesiredWheelCommand[1](N*m),DesiredWheelCommand[2](N*m),WheelSpeedReceived__RWA_A(1),WheelSpeedReceived__RWA_B(1),WheelSpeedReceived__RWA_C(1),WheelTorqueReceived__RWA_A(1),WheelTorqueReceived__RWA_B(1),WheelTorqueReceived__RWA_C(1),TotalTorqueRodCommand[0](A*m^2),TotalTorqueRodCommand[1](A*m^2),TotalTorqueRodCommand[2](A*m^2),Pos_I[0](m),Pos_I[1](m),Pos_I[2](m),Vel_I[0](m/sec),Vel_I[1](m/sec),Vel_I[2](m/sec),ExtrapolatedPos_I[0](m),ExtrapolatedPos_I[1](m),ExtrapolatedPos_I[2](m),ExtrapolatedVel_I[0](m/sec),ExtrapolatedVel_I[1](m/sec),ExtrapolatedVel_I[2](m/sec),SemiMajorAxis(m),Eccentricity(1),Inclination(deg),Raan(deg),ArgPerigee(deg),TrueAnomaly(deg),Mode(),TrackerValid__ST(),GpsTime__GPS(sec),GpsSeconds__GPS(msec),GpsWeek__GPS(),StateOfCharge__BAT(A*hr),PercentSoC__BAT(1),DepthOfDischarge__BAT(1),IncomingCharge__BAT(W),InEclipse(),TotalLoad__BAT(W),IMUAccMag__IMU(m/sec^2),IMUAccUnit__IMU[0](1),IMUAccUnit__IMU[1](1),IMUAccUnit__IMU[2](1),IMURate_B__IMU[0](rad/sec),IMURate_B__IMU[1](rad/sec),IMURate_B__IMU[2](rad/sec),IMURateMag__IMU(rad/sec),IMURateValid__IMU(),LastNewAccTime__IMU(sec),LastNewTrackerTime__ST(sec),TrackerRateMag__ST(rad/sec),TrackerQ_J_ST__ST[0](1),TrackerQ_J_ST__ST[1](1),TrackerQ_J_ST__ST[2](1),TrackerQ_J_ST__ST[3](1),BField_B__TAM[0](T),BField_B__TAM[1](T),BField_B__TAM[2](T),BField_MAG__TAM[0](T),BField_MAG__TAM[1](T),BField_MAG__TAM[2](T),LastNewMagTime__TAM(sec),SunBetaAngle(rad),SunUnit_B[0](1),SunUnit_B[1](1),SunUnit_B[2](1),SunSensorIsGood__MX_SN07_32(),SunSensorIsGood__MXPYPZ_SN07_29(),SunSensorIsGood__MXMYPZ_SN07_29(),SunSensorIsGood__MXMYMZ_SN07_30(),SunSensorIsGood__MXPYMZ_SN07_21(),SunSensorIsGood__PX_SN07_25(),SunSensorIsGood__MXPYPZ_SN07_34(),SunSensorIsGood__PXMYPZ_SN07_33(),SunSensorIsGood__PXMYMZ_SN07_22(),SunSensorIsGood__PXPYMZ_SN07_28(),TrackerDataIsGood__ST(),TrackerRateIsGood__ST(),MagDataIsGood__TAM(),LastNewGpsTime__GPS(sec),AngleToPrimaryTarget(rad),Variant,Run_Batch,date_loaded,date_created,UTC,Longitude(deg),Latitude(deg),TimeDelay,Scenario,Run_Batch_Variant,result_label
427,2025,1,0,12,52,22,-0.427228,1.08625,899193,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.618935,-0.199153,0.137987,0.74714,0.83932,-0.000657406,0.00102127,-0.543636,6602620.0,-418809.0,-3031410.0,-3114.95,-943.029,-6645.69,-6.68485e-05,-0.000117532,0.000158406,0.00141135,-0.000929549,0.00169316,0.00239223,427,427,427,-4.96092,1.85305,-6.69692,0.000214433,1.77292e-05,0.000785768,-0.000229725,-3.90284e-05,-0.000784714,0,0,0,0,0,0,-0.00786068,0.00350389,-0.0067176,6602630.0,-418792.0,-3031410.0,-3114.34,-943.139,-6646.52,6602620.0,-418809.0,-3031410.0,-3114.95,-943.029,-6645.69,7276260.0,0.000391071,98.039,-179.919,-42.963,-112.159,8,1,1419771142,305542,2347,529675,0.81604,0.18396,278.26,0,0.0,0,0,0,0,0.00141135,-0.000929549,0.00169316,0.00239223,1,0,426.2,0.00200006,0.427856,0.591679,-0.468039,-0.497791,-1.16097e-05,-2.5557e-05,2.54708e-07,-1.16097e-05,2.5557e-05,-2.54708e-07,427,-0.991112,-0.63022,0.000151728,-0.776416,1,0,0,2,2,0,0,0,0,0,1,1,1,427,0.000135213,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:04,62.23754049608567,-24.478361289815133,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
428,2025,1,0,12,52,23,-0.428233,1.08601,899185,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.618651,-0.198591,0.138507,0.747428,0.83934,-0.000657369,0.0010213,-0.543606,6599500.0,-419728.0,-3038050.0,-3121.91,-942.723,-6642.32,-0.000196832,0.000588977,-0.000436141,0.00140241,-0.000937374,0.00169581,0.0023919,428,428,428,-4.92612,1.86777,-6.70672,0.000449081,-0.00132833,0.00158607,-0.000464543,0.00130704,-0.00158505,0,0,0,0,0,0,-0.00785674,0.00351145,-0.00677223,6599500.0,-419740.0,-3038050.0,-3121.2,-942.744,-6643.36,6599500.0,-419728.0,-3038050.0,-3121.91,-942.723,-6642.32,7276250.0,0.000395444,98.0394,-179.919,-43.2359,-111.828,8,1,1419771143,305543,2347,529698,0.816075,0.183925,278.574,0,0.0,0,0,0,0,0.00140241,-0.000937374,0.00169581,0.0023919,1,0,427.2,0.00173197,0.427325,0.591383,-0.468302,-0.49835,-1.16405e-05,-2.55646e-05,2.49118e-07,-1.16405e-05,2.55646e-05,-2.49118e-07,428,-0.991108,-0.630401,-0.000122286,-0.776269,1,0,0,2,2,0,0,0,0,0,1,1,1,428,0.000620997,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:05,62.22378950900253,-24.53594354822578,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
429,2025,1,0,12,52,24,-0.429237,1.08576,899182,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.61815,-0.197604,0.138577,0.748091,0.83936,-0.000657332,0.00102132,-0.543575,6596400.0,-420674.0,-3044680.0,-3128.56,-942.208,-6639.28,-0.000654495,1.68437e-05,-0.000286623,0.00140298,-0.000930357,0.00169411,0.00238829,429,429,429,-4.92607,1.85241,-6.7023,0.00110401,-0.000215223,0.000948052,-0.00111943,0.000193805,-0.000947042,0,0,0,0,0,0,-0.00788761,0.00353511,-0.00681187,6596380.0,-420677.0,-3044690.0,-3128.01,-942.271,-6640.19,6596400.0,-420674.0,-3044680.0,-3128.56,-942.208,-6639.28,7276180.0,0.000399826,98.0391,-179.919,-42.0016,-113.004,8,1,1419771144,305544,2347,529721,0.816111,0.183889,278.89,0,0.0,0,0,0,0,0.00140298,-0.000930357,0.00169411,0.00238829,1,0,428.2,0.00258509,0.426874,0.590955,-0.468072,-0.499459,-1.16713e-05,-2.55722e-05,2.43481e-07,-1.16713e-05,2.55722e-05,-2.43481e-07,429,-0.991112,-0.631575,0.00032641,-0.775314,1,0,0,2,2,0,0,0,0,0,1,1,1,429,0.000654712,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:06,62.209465564124265,-24.59346851085692,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
430,2025,1,0,12,52,25,-0.430241,1.08552,899184,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.617768,-0.196585,0.139452,0.748512,0.839379,-0.000657295,0.00102135,-0.543545,6593240.0,-421621.0,-3051330.0,-3135.31,-941.744,-6635.86,0.00025287,0.000450285,-0.000275918,0.00138535,-0.000933868,0.00168798,0.00237499,430,430,430,-4.86165,1.8582,-6.68106,-0.000238045,-0.000986804,0.00111108,0.000222523,0.000965563,-0.00111009,0,0,0,0,0,0,-0.00791069,0.00355568,-0.00681349,6593260.0,-421618.0,-3051330.0,-3134.78,-941.829,-6637.02,6593240.0,-421621.0,-3051330.0,-3135.31,-941.744,-6635.86,7276120.0,0.000400443,98.0391,-179.919,-40.5702,-114.377,8,1,1419771145,305545,2347,529745,0.816147,0.183853,279.203,0,0.0,0,0,0,0,0.00138535,-0.000933868,0.00168798,0.00237499,1,0,429.2,0.00291737,0.426059,0.590362,-0.468569,-0.500389,-1.17022e-05,-2.55797e-05,2.37652e-07,-1.17022e-05,2.55797e-05,-2.37652e-07,430,-0.991112,-0.631966,-0.000370357,-0.774996,1,0,0,2,2,0,0,0,0,0,1,1,1,430,0.00051643,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:07,62.19571457704112,-24.65099347348805,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
431,2025,1,0,12,52,26,-0.431246,1.08527,899179,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.617343,-0.196021,0.139771,0.748951,0.839399,-0.000657257,0.00102137,-0.543514,6590140.0,-422538.0,-3057960.0,-3142.03,-941.329,-6632.71,-0.000252148,0.000882428,-0.000520559,0.00137843,-0.000951522,0.00168804,0.00237801,431,431,431,-4.83324,1.89576,-6.68192,0.000529411,-0.00151452,0.00105557,-0.000545155,0.00149322,-0.00105471,0,0,0,0,0,0,-0.00791876,0.00356887,-0.00688031,6590120.0,-422558.0,-3057960.0,-3141.62,-941.381,-6633.86,6590140.0,-422538.0,-3057960.0,-3142.03,-941.329,-6632.71,7276130.0,0.000401635,98.039,-179.919,-40.9641,-113.925,8,1,1419771146,305546,2347,529768,0.816183,0.183817,279.521,0,0.0,0,0,0,0,0.00137843,-0.000951522,0.00168804,0.00237801,1,0,430.2,0.00178066,0.425528,0.590151,-0.468587,-0.501072,-1.1733e-05,-2.55872e-05,2.31587e-07,-1.1733e-05,2.55872e-05,-2.31587e-07,431,-0.991113,-0.632357,-0.000134094,-0.774677,1,0,0,2,2,0,0,0,0,0,1,1,1,431,0.000917746,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:08,62.18139063216285,-24.7085757318987,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
432,2025,1,0,12,52,27,-0.43225,1.08503,899185,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.616838,-0.194925,0.139862,0.749636,0.839419,-0.00065722,0.00102139,-0.543483,6586990.0,-423518.0,-3064590.0,-3149.11,-940.994,-6630.14,-0.000532465,0.000159749,-0.000262452,0.0013772,-0.000943319,0.0016788,0.00236747,432,432,432,-4.82707,1.87821,-6.64989,0.00116087,3.13009e-05,0.000720673,-0.00117652,-5.26494e-05,-0.00071983,0,0,0,0,0,0,-0.00795458,0.00359522,-0.00690574,6586980.0,-423494.0,-3064590.0,-3148.36,-940.909,-6630.69,6586990.0,-423518.0,-3064590.0,-3149.11,-940.994,-6630.14,7276060.0,0.000398979,98.0387,-179.919,-39.1251,-115.706,8,1,1419771147,305547,2347,529791,0.816219,0.183781,279.841,0,0.0,0,0,0,0,0.0013772,-0.000943319,0.0016788,0.00236747,1,0,431.2,0.00278181,0.425062,0.589646,-0.468372,-0.502262,-1.17638e-05,-2.55947e-05,2.25545e-07,-1.17638e-05,2.55947e-05,-2.25545e-07,432,-0.991117,-0.633639,0.000245587,-0.773629,1,0,0,2,2,0,0,0,0,0,1,1,1,432,0.000555912,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:09,62.16763964507971,-24.76610069452984,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
433,2025,1,0,12,52,28,-0.433254,1.08478,899184,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.616557,-0.194072,0.14043,0.749982,0.839439,-0.000657183,0.00102142,-0.543453,6583830.0,-424428.0,-3071210.0,-3155.54,-940.624,-6626.56,-0.000214648,0.000452862,-0.000638515,0.00137147,-0.000938664,0.00167731,0.00236122,433,433,433,-4.8053,1.86611,-6.64468,0.000531426,-0.000818146,0.00129791,-0.000547096,0.000796828,-0.00129702,0,0,0,0,0,0,-0.00795686,0.0036062,-0.00693217,6583830.0,-424443.0,-3071220.0,-3155.16,-940.526,-6627.5,6583830.0,-424428.0,-3071210.0,-3155.54,-940.624,-6626.56,7276040.0,0.000399832,98.0392,-179.919,-38.6258,-116.147,8,1,1419771148,305548,2347,529815,0.816255,0.183745,280.157,0,0.0,0,0,0,0,0.00137147,-0.000938664,0.00167731,0.00236122,1,0,432.2,0.00223353,0.424507,0.589146,-0.468676,-0.503034,-1.17945e-05,-2.56022e-05,2.19345e-07,-1.17945e-05,2.56022e-05,-2.19345e-07,433,-0.99111,-0.63413,-0.000239073,-0.773226,1,0,0,2,2,0,0,0,0,0,1,1,1,433,0.000501156,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:10,62.153315700201446,-24.823625657160967,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
434,2025,1,0,12,52,29,-0.434259,1.08454,899179,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.615645,-0.193221,0.140863,0.750869,0.839459,-0.000657146,0.00102144,-0.543422,6580670.0,-425381.0,-3077860.0,-3162.82,-940.026,-6623.54,-0.000491858,0.000554366,0.000558749,0.00136979,-0.000942838,0.00165231,0.00234422,434,434,434,-4.79721,1.87408,-6.55603,0.00103509,-0.00085662,-0.000742229,-0.0010508,0.000835284,0.000743081,0,0,0,0,0,0,-0.00802556,0.00364765,-0.00697897,6580670.0,-425378.0,-3077840.0,-3161.98,-940.047,-6624.32,6580670.0,-425381.0,-3077860.0,-3162.82,-940.026,-6623.54,7276030.0,0.000401822,98.0389,-179.919,-38.7199,-115.994,8,1,1419771149,305549,2347,529838,0.816291,0.183709,280.473,0,0.0,0,0,0,0,0.00136979,-0.000942838,0.00165231,0.00234422,1,0,433.2,0.00318252,0.423511,0.588958,-0.468508,-0.504249,-1.1825e-05,-2.56098e-05,2.13049e-07,-1.1825e-05,2.56098e-05,-2.13049e-07,434,-0.991115,-0.634771,0.000734769,-0.7727,1,0,0,2,2,0,0,0,0,0,1,1,1,434,0.000741111,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:11,62.139564713118304,-24.88120791557162,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
435,2025,1,0,12,52,30,-0.435265,1.08429,899176,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.61559,-0.192339,0.141259,0.751066,0.839478,-0.000657108,0.00102147,-0.543392,6577490.0,-426314.0,-3084470.0,-3169.77,-939.761,-6620.35,-0.000255859,0.000586503,-0.000379634,0.00136415,-0.000945836,0.00164427,0.00233648,435,435,435,-4.77566,1.87977,-6.5251,0.00057595,-0.00080361,0.0011087,-0.000591664,0.000782379,-0.00110788,0,0,0,0,0,0,-0.00800021,0.00364578,-0.00700074,6577500.0,-426318.0,-3084470.0,-3168.81,-939.611,-6621.17,6577490.0,-426314.0,-3084470.0,-3169.77,-939.761,-6620.35,7276130.0,0.000395384,98.0389,-179.919,-40.4138,-114.242,8,1,1419771150,305550,2347,529861,0.816327,0.183673,280.79,0,0.0,0,0,0,0,0.00136415,-0.000945836,0.00164427,0.00233648,1,0,434.2,0.00197635,0.423239,0.588349,-0.468801,-0.504916,-1.18551e-05,-2.56175e-05,2.06751e-07,-1.18551e-05,2.56175e-05,-2.06751e-07,435,-0.991115,-0.635464,-4.38205e-05,-0.772131,1,0,0,2,2,0,0,0,0,0,1,1,1,435,0.000639882,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:12,62.12524076824003,-24.93884746976178,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
436,2025,1,0,12,52,31,-0.43627,1.08405,899170,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.615201,-0.191375,0.141486,0.751588,0.839498,-0.000657071,0.00102149,-0.543361,6574330.0,-427261.0,-3091100.0,-3176.42,-938.938,-6616.94,-0.0003886,0.000252611,-0.000447295,0.00136019,-0.000936741,0.00164159,0.00232861,436,436,436,-4.75947,1.8592,-6.51644,0.000742648,-0.00023216,0.00101402,-0.000758307,0.000210893,-0.00101318,0,0,0,0,0,0,-0.00801938,0.00366445,-0.00703355,6574330.0,-427256.0,-3091090.0,-3175.63,-939.162,-6617.97,6574330.0,-427261.0,-3091100.0,-3176.42,-938.938,-6616.94,7276130.0,0.000397957,98.0388,-179.919,-40.6177,-113.98,8,1,1419771151,305551,2347,529885,0.816363,0.183637,281.107,0,0.0,0,0,0,0,0.00136019,-0.000936741,0.00164159,0.00232861,1,0,435.2,0.0023698,0.42279,0.587858,-0.468764,-0.505896,-1.18852e-05,-2.56253e-05,2.00302e-07,-1.18852e-05,2.56253e-05,-2.00302e-07,436,-0.991115,-0.636435,1.49895e-05,-0.77133,1,0,0,2,2,0,0,0,0,0,1,1,1,436,0.000463489,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:13,62.11148978115689,-24.996429728172423,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
437,2025,1,0,12,52,32,-0.437274,1.0838,899168,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.614755,-0.190888,0.141791,0.75202,0.839518,-0.000657034,0.00102151,-0.54333,6571140.0,-428215.0,-3097690.0,-3183.11,-938.642,-6613.78,-0.000980936,0.000777415,-0.000632171,0.00136738,-0.000943629,0.00164038,0.00233474,437,437,437,-4.78373,1.87232,-6.51301,0.00174527,-0.000996933,0.00130727,-0.00176108,0.000975501,-0.00130642,0,0,0,0,0,0,-0.00803507,0.00368134,-0.00709722,6571150.0,-428200.0,-3097710.0,-3182.42,-938.75,-6614.76,6571140.0,-428215.0,-3097690.0,-3183.11,-938.642,-6613.78,7276120.0,0.000398776,98.039,-179.919,-40.3384,-114.201,8,1,1419771152,305552,2347,529908,0.816399,0.183601,281.422,0,0.0,0,0,0,0,0.00136738,-0.000943629,0.00164038,0.00233474,1,0,436.2,0.00169323,0.422249,0.587707,-0.468757,-0.50653,-1.19152e-05,-2.5633e-05,1.93848e-07,-1.19152e-05,2.5633e-05,-1.93848e-07,437,-0.991112,-0.636741,0.000353416,-0.771078,1,0,0,2,2,0,0,0,0,0,1,1,1,437,0.00125164,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:14,62.09716583627863,-25.05395469080356,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
438,2025,1,0,12,52,33,-0.438279,1.08355,899159,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.614326,-0.189469,0.142491,0.752596,0.839538,-0.000656997,0.00102154,-0.5433,6567950.0,-429148.0,-3104330.0,-3190.0,-938.189,-6610.77,0.000135115,0.000322753,-0.000246443,0.00135325,-0.000935186,0.0016314,0.00231675,438,438,438,-4.73276,1.85363,-6.48194,-0.000332149,-0.000364938,0.000488062,0.000316419,0.000343667,-0.000487207,0,0,0,0,0,0,-0.00807135,0.0037085,-0.00707267,6567960.0,-429145.0,-3104320.0,-3189.24,-938.355,-6611.52,6567950.0,-429148.0,-3104330.0,-3190.0,-938.189,-6610.77,7276080.0,0.000405575,98.0394,-179.919,-40.0914,-114.39,8,1,1419771153,305553,2347,529932,0.816435,0.183565,281.737,0,0.0,0,0,0,0,0.00135325,-0.000935186,0.0016314,0.00231675,1,0,437.2,0.00347382,0.421497,0.586876,-0.469085,-0.507815,-1.19453e-05,-2.56408e-05,1.87437e-07,-1.19453e-05,2.56408e-05,-1.87437e-07,438,-0.991106,-0.637798,-0.000261264,-0.770203,1,0,0,2,2,0,0,0,0,0,1,1,1,438,0.000349893,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:15,62.08284189140035,-25.111536949214205,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
439,2025,1,0,12,52,34,-0.439284,1.0833,899158,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.614023,-0.188707,0.142555,0.753023,0.839558,-0.000656959,0.00102156,-0.543269,6564780.0,-430071.0,-3110930.0,-3196.62,-938.019,-6607.38,-0.000415188,9.8791e-05,-0.000646799,0.00134673,-0.000921377,0.00162808,0.00230505,439,439,439,-4.70592,1.82206,-6.47008,0.000686482,-0.000179132,0.0010301,-0.000702112,0.000157838,-0.00102922,0,0,0,0,0,0,-0.00807491,0.00371995,-0.00713099,6564770.0,-430083.0,-3110930.0,-3196.04,-937.906,-6608.34,6564780.0,-430071.0,-3110930.0,-3196.62,-938.019,-6607.38,7276140.0,0.000400513,98.0394,-179.919,-41.1223,-113.3,8,1,1419771154,305554,2347,529955,0.816471,0.183529,282.048,0,0.0,0,0,0,0,0.00134673,-0.000921377,0.00162808,0.00230505,1,0,438.2,0.00185415,0.421212,0.586496,-0.468963,-0.508602,-1.19752e-05,-2.56485e-05,1.80543e-07,-1.19752e-05,2.56485e-05,-1.80543e-07,439,-0.991107,-0.638679,-9.36581e-05,-0.769474,1,0,0,2,2,0,0,0,0,0,1,1,1,439,0.000426779,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:16,62.06851794652208,-25.169119207624856,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
440,2025,1,0,12,52,35,-0.440288,1.08306,899156,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.613284,-0.187402,0.143341,0.753801,0.839577,-0.000656922,0.00102159,-0.543239,6561560.0,-431025.0,-3117530.0,-3203.36,-937.222,-6604.32,0.000531125,-6.81056e-05,0.000476801,0.00132375,-0.000905851,0.00160218,0.00226712,440,440,440,-4.62162,1.78655,-6.37798,-0.000685076,-3.57458e-05,-0.000690639,0.0006696,1.47285e-05,0.000691543,0,0,0,0,0,0,-0.0081415,0.0037614,-0.0071253,6561570.0,-431017.0,-3117530.0,-3202.82,-937.435,-6605.1,6561560.0,-431025.0,-3117530.0,-3203.36,-937.222,-6604.32,7276100.0,0.000402923,98.0392,-179.919,-40.2774,-114.087,8,1,1419771155,305555,2347,529979,0.816508,0.183492,282.354,0,0.0,0,0,0,0,0.00132375,-0.000905851,0.00160218,0.00226712,1,0,439.2,0.00372635,0.420156,0.585874,-0.469184,-0.509988,-1.20049e-05,-2.56564e-05,1.73184e-07,-1.20049e-05,2.56564e-05,-1.73184e-07,440,-0.99111,-0.639512,-0.000103423,-0.768781,1,0,0,2,2,0,0,0,0,0,1,1,1,440,0.000535474,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:17,62.054766959438936,-25.22664417025599,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
441,2025,1,0,12,52,36,-0.441293,1.08281,899146,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.612984,-0.187093,0.143342,0.754122,0.839597,-0.000656885,0.00102161,-0.543208,6558350.0,-431937.0,-3124130.0,-3210.37,-936.914,-6600.87,-0.000630161,0.000347177,-0.000195858,0.00132479,-0.000905932,0.00159003,0.0022592,441,441,441,-4.62126,1.78469,-6.33231,0.00145079,-0.000946635,0.000649424,-0.00146627,0.00092556,-0.000648538,0,0,0,0,0,0,-0.00812494,0.00376327,-0.00722139,6558360.0,-431955.0,-3124130.0,-3209.64,-936.996,-6601.85,6558350.0,-431938.0,-3124130.0,-3210.37,-936.914,-6600.87,7276080.0,0.000409746,98.0393,-179.919,-40.4568,-113.85,8,1,1419771156,305556,2347,530002,0.816544,0.183456,282.657,0,0.0,0,0,0,0,0.00132479,-0.000905932,0.00159003,0.0022592,1,0,440.2,0.00107393,0.419909,0.585804,-0.469012,-0.510428,-1.20341e-05,-2.56644e-05,1.65342e-07,-1.20341e-05,2.56644e-05,-1.65342e-07,441,-0.991109,-0.639895,0.000358831,-0.768462,1,0,0,2,2,0,0,0,0,0,1,1,1,441,0.000719469,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:18,62.04044301456067,-25.28422642866664,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
442,2025,1,0,12,52,37,-0.442297,1.08257,899139,-7.26162,72.3777,10.0,0.0,0.0,0.0,0.612708,-0.186002,0.143949,0.7545,0.839617,-0.000656848,0.00102163,-0.543177,6555160.0,-432900.0,-3130720.0,-3217.05,-936.586,-6597.74,8.13019e-05,0.000296266,-0.000370963,0.00131533,-0.000908083,0.00158461,0.00225072,442,442,442,-4.58682,1.78859,-6.3132,1.307e-05,-0.00056173,0.000795052,-2.85848e-05,0.000540764,-0.000794189,0,0,0,0,0,0,-0.00813851,0.00377986,-0.00722006,6555140.0,-432886.0,-3130730.0,-3216.43,-936.511,-6598.58,6555160.0,-432900.0,-3130720.0,-3217.05,-936.586,-6597.74,7276010.0,0.000416884,98.039,-179.919,-39.5863,-114.662,8,1,1419771157,305557,2347,530026,0.81658,0.18342,282.96,0,0.0,0,0,0,0,0.00131533,-0.000908083,0.00158461,0.00225072,1,0,441.2,0.0026672,0.419335,0.585128,-0.469351,-0.511364,-1.20631e-05,-2.56725e-05,1.57547e-07,-1.20631e-05,2.56725e-05,-1.57547e-07,442,-0.991112,-0.640635,-0.000300114,-0.767845,1,0,0,2,2,0,0,0,0,0,1,1,1,442,0.000307219,1_180.0_0,Firesat_Baseline,2025-08-29 03:55:48.252,2025-08-29 03:55:48.115,2069-12-25 12:52:19,62.02669202747753,-25.341751391297773,180.0,baseline,Firesat_Baseline_1_180.0_0,baseline
